id,popularity,budget,revenue,original_title,cast,director,keywords,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
11845,0.362592,0,0,Intimacy,"['Mark Rylance', 'Kerry Fox', 'Timothy Spall', 'Alastair Galbraith', 'Marianne Faithfull']",Patrice ChÃ©reau,"['hotel room', 'blow job', 'bartender', 'unsimulated sex', 'new french extremism']",119,"['Romance', 'Drama']",['Unknown'],2001-01-20,15,6.5,2001,0.0,0.0
27601,0.333096,500000,0,Citizen Toxie: The Toxic Avenger IV,"['David Mattey', 'Clyde Lewis', 'Heidi Sjursen', 'Paul Kyrmse', 'Joe Fleishaker']",Lloyd Kaufman,"['rape', 'nudity', 'satire', 'slapstick', 'sequel']",109,"['Comedy', 'Horror']",['Troma Entertainment'],2001-11-01,11,6.3,2001,615744.058346921,0.0
5764,0.318067,0,0,Princess of Thieves,"['Keira Knightley', 'David Barrass', 'Malcolm McDowell', 'Hannah Cresswell', 'Stuart Wilson']",Peter Hewitt,"['robin hood', 'hood', 'arrow', 'wood', 'arch']",88,"['Action', 'Family', 'Adventure', 'Romance', 'TV Movie']",['Granada Entertainment'],2001-03-11,27,5.7,2001,0.0,0.0
14782,0.321852,0,0,The Unsaid,"['Andy GarcÃ\xada', 'Chelsea Field', 'Vincent Kartheiser', 'Linda Cardellini', 'Teri Polo']",Tom McLoughlin,['Unknown'],111,['Thriller'],['New Legend Media'],2001-09-14,14,6.5,2001,0.0,0.0
2084,0.318495,13000000,0,Birthday Girl,"['Nicole Kidman', 'Ben Chaplin', 'Vincent Cassel', 'Mathieu Kassovitz', 'Kate Lynn Evans']",Jez Butterworth,"['female nudity', 'robbery', 'mail order bride', 'bank clerk']",93,"['Comedy', 'Crime', 'Thriller']","['HAL Films', 'Mirage Enterprises', 'Film4']",2001-09-06,51,6.1,2001,16009345.5170199,0.0
26290,0.300784,0,0,Me Without You,"['Anna Friel', 'Michelle Williams', 'Trudie Styler', 'Allan Corduner', 'Oliver Milburn']",Sandra Goldbacher,"['friendship', 'romance', 'independent film', 'coming of age', 'university']",107,['Drama'],"['Fireworks Pictures', 'Momentum Pictures']",2001-11-01,10,7.0,2001,0.0,0.0
4965,0.300216,40000000,0,Impostor,"['Gary Sinise', 'Madeleine Stowe', 'Mekhi Phifer', ""Vincent D'Onofrio"", 'Tony Shalhoub']",Gary Fleder,"['android', 'alien']",102,"['Action', 'Science Fiction', 'Thriller']","['Dimension Films', 'Marty Katz Productions', 'Mojo Films', 'PK Pictures']",2001-12-03,54,5.9,2001,49259524.6677537,0.0
32577,0.298712,0,0,The Parole Officer,"['Steve Coogan', 'Lena Headey', 'Ben Miller', 'Om Puri', 'Steven Waddington']",John Duigan,"['bank', 'murder', 'framed', 'cctv']",93,"['Action', 'Comedy', 'Foreign']","['DNA Films', 'Figment Films', 'Toledo Pictures']",2001-06-12,18,5.6,2001,0.0,0.0
20755,0.293357,0,0,Air Bud 3: World Pup,"['Kevin Zegers', 'Chilton Crane', 'Caitlin Wachs', 'Miguel Sandoval', 'David Glyn-Jones']",Bill Bannerman,"['sport', 'dog']",83,"['Comedy', 'Drama', 'Family']",['Unknown'],2001-06-29,18,4.7,2001,0.0,0.0
9523,0.293121,0,0,Lantana,"['Anthony LaPaglia', 'Geoffrey Rush', 'Barbara Hershey', 'Kerry Armstrong', 'Rachael Blake']",Ray Lawrence,"['infidelity', 'investigation', 'marriage crisis', 'police', 'relation']",121,"['Crime', 'Drama', 'Mystery', 'Thriller']","['Australian Film Finance Corporation (AFFC)', 'MBP (Germany)', 'Jan Chapman Productions', 'The New South Wales Film and Television Office']",2001-10-04,19,6.2,2001,0.0,0.0
21597,0.286107,1500000,0,Elvira's Haunted Hills,"['Cassandra Peterson', ""Richard O'Brien"", 'Mary Scheer', 'Scott Atkinson', 'Heather Hopper']",Sam Irvin,['castle'],90,"['Comedy', 'Horror']",['Media Pro Pictures'],2001-06-22,10,5.6,2001,1847232.17504076,0.0
13503,0.283553,0,0,Texas Rangers,"['James Van Der Beek', 'Rachael Leigh Cook', 'Ashton Kutcher', 'Dylan McDermott', 'Usher Raymond']",Steve Miner,"['underwear', 'tiger', 'racial segregation']",110,"['Action', 'Adventure', 'Drama', 'Western']",['Dimension Films'],2001-11-30,10,5.6,2001,0.0,0.0
51532,0.282381,0,0,Prince Charming,"['Martin Short', 'Christina Applegate', 'Andrea Martin', 'Billy Connolly', 'Bernadette Peters']",Allan Arkush,['Unknown'],91,"['Adventure', 'Fantasy', 'Comedy', 'Science Fiction', 'Romance']",['Unknown'],2001-07-13,10,5.4,2001,0.0,0.0
24478,0.457617,0,0,Beethoven's 4th,"['Judge Reinhold', 'Julia Sweeney', 'Joe Pichler', 'Michaela Gallo', 'Kaleigh Krish']",David M. Evans,['Unknown'],93,"['Comedy', 'Family']",['Universal Pictures'],2001-12-04,27,4.4,2001,0.0,0.0
10984,0.274027,0,0,Valentine,"['Denise Richards', 'David Boreanaz', 'Marley Shelton', 'Jessica Capshaw', 'Jessica Cauffiel']",Jamie Blanks,"['mobbing', 'success', 'violence against women', 'revenge', 'serial killer']",96,"['Horror', 'Thriller']","['Village Roadshow Pictures', 'NPV Entertainment', 'Warner Bros.']",2001-02-01,51,4.9,2001,0.0,0.0
31002,0.27279,7000000,0,Ticker,"['Tom Sizemore', 'Steven Seagal', 'Dennis Hopper', 'Jaime Pressly', 'Kevin Gage']",Albert Pyun,['Unknown'],92,"['Action', 'Adventure', 'Crime', 'Thriller']",['Unknown'],2001-01-01,13,3.6,2001,8620416.8168569,0.0
11088,0.272619,35000000,0,Heist,"['Gene Hackman', 'Danny DeVito', 'Delroy Lindo', 'Sam Rockwell', 'Rebecca Pidgeon']",David Mamet,"['gold', 'blackmail', 'bank robber', 'jewelry', 'receiving of stolen goods']",107,"['Action', 'Crime', 'Drama', 'Thriller']","['Epsilon Motion Pictures', 'Franchise Pictures', 'Indelible Pictures', 'Linson Entertainment', 'Art Linson Productions']",2001-11-09,62,6.5,2001,43102084.0842845,0.0
6935,0.272562,0,0,Yamakasi - Les samouraÃ¯s des temps modernes,"['ChÃ¢u Belle Dinh', 'Williams Belle', 'Malik Diouf', 'Yann Hnautra', ""Guylain N'Guba-Boyeke""]",Ariel Zeitoun|Julien Seri,['parkour'],90,"['Action', 'Crime', 'Drama']",['Unknown'],2001-04-04,82,5.9,2001,0.0,0.0
38975,0.271443,0,0,Jack and the Beanstalk: The Real Story,"['Matthew Modine', 'Mia Sara', 'Vanessa Redgrave', 'Daryl Hannah', 'Jon Voight']",Brian Henson,"['beanstalk', 'giant']",174,"['Adventure', 'Drama', 'Fantasy']",['Unknown'],2001-12-02,11,6.0,2001,0.0,0.0
39180,0.258176,0,0,See Spot Run,"['Michael Clarke Duncan', 'David Arquette', 'Leslie Bibb', 'Joe Viterelli', 'Steve Schirripa']",John Whitesell,['dog'],94,"['Action', 'Comedy', 'Family']","['Village Roadshow Pictures', 'NPV Entertainment', 'Robert Simonds Productions', 'Warner Bros.', 'Spot Pictures']",2001-03-02,26,4.8,2001,0.0,0.0
16550,0.257859,0,0,Storytelling,"['John Goodman', 'Selma Blair', 'Robert Wisdom', 'Paul Giamatti', 'Leo Fitzpatrick']",Todd Solondz,"['sex', 'exploitation', 'high school', 'celebrity', 'independent film']",87,"['Comedy', 'Drama']","['New Line Cinema', 'Killer Films', 'Good Machine']",2001-11-08,22,5.8,2001,0.0,0.0
20536,0.25108,0,0,61*,"['Barry Pepper', 'Thomas Jane', 'Anthony Michael Hall', 'Richard Masur', 'Bruce McGill']",Billy Crystal,"['baseball', 'sport', 'historical figure']",129,"['Drama', 'History']",['61* Productions Inc.'],2001-04-28,24,5.8,2001,0.0,0.0
18976,0.249357,0,0,Attila,"['Gerard Butler', 'Powers Boothe', 'Simmone Jade Mackinnon', 'Reg Rogers', 'Alice Krige']",Dick Lowry,"['general', 'roman', 'army', 'battlefield', 'blood']",177,"['War', 'Action', 'Adventure', 'Drama', 'History']","['Alphaville Films', 'USA Cable Network', 'Attila Productions', 'Michael R. Joyce Productions']",2001-01-01,41,6.2,2001,0.0,0.0
10615,0.241272,0,0,Pootie Tang,"['Jennifer Coolidge', 'Lance Crouther', 'J.B. Smoove', 'Reg E. Cathey', 'Robert Vaughn']",Louis C.K.,"['ladykiller', 'musical', 'belt', 'police officer', 'drug lord']",81,"['Action', 'Comedy']",['Unknown'],2001-06-29,19,5.8,2001,0.0,0.0
57047,0.20342,0,0,The Fourth Angel,"['Jeremy Irons', 'Forest Whitaker', 'Jason Priestley', 'Briony Glassco', 'Charlotte Rampling']",John Irvin,['Unknown'],96,"['Action', 'Thriller', 'Adventure']",['New Legend Media'],2001-08-15,13,6.5,2001,0.0,0.0
12312,0.227672,38000000,0,Joe Somebody,"['Tim Allen', 'Julie Bowen', 'Kelly Lynch', 'Greg Germann', 'Jim Belushi']",John Pasquin,"['profession', 'karate', 'daughter', 'befÃ¶rderung', 'ex-wife']",99,['Comedy'],"['20th Century Fox', 'Regency Enterprises']",2001-12-21,14,5.5,2001,46796548.434366,0.0
1783,0.507235,0,0,To End All Wars,"['CiarÃ¡n McMenamin', 'Robert Carlyle', 'Kiefer Sutherland', 'Sakae Kimura', 'Mark Strong']",David L. Cunningham,"['japan', 'scotland', 'traitor', 'freight train', 'railway car']",108,"['Action', 'Comedy', 'Drama', 'History']","['Argyll Film Partners', 'Gummshoe Productions', 'Integrity Partners', 'Pray For Rain Pictures']",2001-09-02,13,6.3,2001,0.0,0.0
32593,0.224439,0,0,Snow White,"['Miranda Richardson', 'Kristin Kreuk', 'Vera Farmiga', 'Vincent Schiavelli', 'Clancy Brown']",Caroline Thompson,['woman director'],93,"['TV Movie', 'Fantasy', 'Family', 'Adventure']","['Hallmark Entertainment', 'Babelsberg International Film Produktion', 'Sextant Entertainment Group']",2001-10-28,25,5.6,2001,0.0,0.0
11889,0.223151,0,0,Iris,"['Judi Dench', 'Jim Broadbent', 'Kate Winslet', 'Hugh Bonneville', 'Penelope Wilton']",Richard Eyre,"['based on novel', 'new love', ""love of one's life"", 'retiree', 'aging']",91,"['Drama', 'Romance']","['Miramax Films', 'BBC Films', 'Intermedia Films']",2001-12-14,21,5.7,2001,0.0,0.0
31010,0.221355,0,0,Uprising,"['Leelee Sobieski', 'Hank Azaria', 'David Schwimmer', 'Jon Voight', 'Donald Sutherland']",Jon Avnet,['Unknown'],177,"['TV Movie', 'Drama', 'History', 'War']",['Unknown'],2001-01-01,10,6.0,2001,0.0,0.0
11469,0.906593,0,0,Black Knight,"['Martin Lawrence', 'Marsha Thomason', 'Tom Wilkinson', 'Vincent Regan', 'Daryl Mitchell']",Gil Junger,"['england', 'black people', 'medaillon', 'castle', 'time travel']",95,"['Adventure', 'Comedy', 'Fantasy']","['Twentieth Century Fox Film Corporation', 'Regency Enterprises', 'Epsilon Motion Pictures', 'New Regency Pictures', 'Runteldat Entertainment']",2001-11-21,153,5.4,2001,0.0,0.0
9648,0.216654,0,0,The Man Who Sued God,"['Billy Connolly', 'Judy Davis', 'Colin Friels', 'Bille Brown', 'Wendy Hughes']",Mark Joffe,"['lightning', 'fisherman', 'assurance', 'god', 'church']",97,['Comedy'],['Australian Film Finance Corporation'],2001-10-25,11,5.7,2001,0.0,0.0
26976,0.213105,0,0,Wit,"['Emma Thompson', 'Christopher Lloyd', 'Eileen Atkins', 'Audra McDonald', 'Jonathan M. Woodward']",Mike Nichols,"['nurse', 'poetry', 'professor', 'cancer', 'hospital']",99,"['Drama', 'TV Movie']",['HBO Films'],2001-02-09,14,5.8,2001,0.0,0.0
15601,0.210756,0,0,Scooby-Doo and the Cyber Chase,"['Scott Innes', 'Joe Alaskey', 'Bob Bergen', 'Grey Griffin', 'Gary Anthony Sturgis']",Jim Stenstrum,"['video game', 'virtual reality']",75,"['Animation', 'Family']","['Hanna-Barbera Productions', 'Warner Bros. Animation']",2001-10-09,29,6.7,2001,0.0,0.0
15192,0.209655,0,0,The Grey Zone,"['David Arquette', 'Daniel Benzali', 'Steve Buscemi', 'Harvey Keitel', 'Natasha Lyonne']",Tim Blake Nelson,"['holocaust', 'auschwitz', 'uprising', 'doctor']",108,"['Drama', 'War']",['The Goatsingers'],2001-09-13,16,5.6,2001,0.0,0.0
19366,0.209579,22000000,0,Josie and the Pussycats,"['Rachael Leigh Cook', 'Rosario Dawson', 'Tara Reid', 'Gabriel Mann', 'Alan Cumming']",Harry Elfont|Deborah Kaplan,"['manager', 'pop', 'secret', 'small town', 'garage']",98,"['Comedy', 'Music']","['Universal Pictures', 'Marc Platt Productions', 'Metro-Goldwyn-Mayer (MGM)', 'Riverdale Productions']",2001-04-06,39,5.2,2001,27092738.5672645,0.0
28308,0.205873,0,0,The Body,"['Antonio Banderas', 'Olivia Williams', 'Jason Flemyng', 'John Shrapnel', 'Derek Jacobi']",Jonas McCord,"['israel', 'rome', 'doubt', 'archeologyÂ\xa0']",109,"['Drama', 'Mystery', 'Romance', 'Thriller']","['Helkon Media AG', 'Avalanche Films', 'Compass Productions', 'Diamant Cohen Productions']",2001-04-13,17,4.5,2001,0.0,0.0
37632,0.205204,0,0,The Order,"['Jean-Claude Van Damme', 'Brian Thompson', 'Charlton Heston', 'Sofia Milos', 'Ben Cross']",Sheldon Lettich,"['crusader', 'artifact', 'attack']",89,"['Adventure', 'Drama', 'Action', 'Comedy', 'Thriller']",['777 Films Corporation'],2001-12-10,30,3.8,2001,0.0,0.0
26014,0.203888,0,0,Good Advice,"['Charlie Sheen', 'Angie Harmon', 'Denise Richards', 'Jon Lovitz', 'Rosanna Arquette']",Steve Rash,['stockbroker'],93,"['Comedy', 'Romance']",['Unknown'],2001-11-15,13,5.7,2001,0.0,0.0
2141,0.151506,0,0,James Dean,"['James Franco', 'Michael Moriarty', 'Valentina Cervi', 'Enrico Colantoni', 'Joanne Linville']",Mark Rydell,['biography'],90,['Drama'],"['Five Mile River Films', 'Gerber Pictures', 'Marvin Worth Productions', 'Splendid Television']",2001-08-04,22,6.7,2001,0.0,0.0
13166,0.202684,0,0,Freddy Got Fingered,"['Tom Green', 'Rip Torn', 'Marisa Coughlan', 'Eddie Kaye Thomas', 'Harland Williams']",Tom Green,"['wheelchair', 'slacker', 'sausage']",87,['Comedy'],"['Regency Enterprises', 'Epsilon Motion Pictures', 'New Regency Pictures', 'MBST/Lloyd Productions']",2001-04-18,48,4.3,2001,0.0,0.0
20004,0.198443,0,0,Epoch,"['David Keith', 'Stephanie Niznik', ""Ryan O'Neal"", 'Brian Thompson', 'Steve Bond']",Matt Codd,['Unknown'],96,['Science Fiction'],"['Unified Film Organization (UFO)', 'Epoch Productions']",2001-11-24,12,3.9,2001,0.0,0.0
26840,0.254157,0,0,Shrek in the Swamp Karaoke Dance Party,"['Mike Myers', 'Eddie Murphy']",Vicky Jenson|Andrew Adamson,"['song', 'shrek', 'woman director']",3,"['Animation', 'Comedy', 'Music']",['DreamWorks Animation'],2001-01-01,12,5.4,2001,0.0,0.0
29742,0.017536,0,0,Zenon: The Zequel,"['Kirsten Storms', 'Shadia Simmons', 'Lauren Maltby', 'Susan Brady', 'Robert Curtis Brown']",Manny Coto,"['future', 'space station']",100,"['Adventure', 'Comedy', 'Family', 'Science Fiction', 'TV Movie']",['Unknown'],2001-01-12,15,4.7,2001,0.0,0.0
30416,0.194196,0,0,Stanley Kubrick: A Life in Pictures,"['Tom Cruise', 'Stanley Kubrick', 'Barbara Kroner', 'Steven Marcus', 'Alexander Singer']",Jan Harlan,"['career', 'conversation', 'interview', 'history']",141,['Documentary'],['Warner Bros.'],2001-05-02,20,7.5,2001,0.0,0.0
71885,0.191718,0,0,Motocrossed,"['Alana Austin', 'Riley Smith', 'Mary-Margaret Humes', ""Trever O'Brien"", 'Timothy Carhart']",Steve Boyum,['sport'],110,"['TV Movie', 'Family', 'Comedy', 'Drama']",['Unknown'],2001-02-16,11,4.2,2001,0.0,0.0
40415,0.191697,0,0,Le vÃ©lo de Ghislain Lambert,"['BenoÃ®t Poelvoorde', 'JosÃ© Garcia', 'Daniel Ceccaldi', 'Sacha Bourdo', 'Emmanuel Quatra']",Philippe Harel,['Unknown'],119,['Comedy'],"['AF Production', 'Les Productions Lazennec', 'Studio Canal', 'Pioneer Entertainment']",2001-09-14,10,7.1,2001,0.0,0.0
12484,0.210173,5000000,0,The Forsaken,"['Kerr Smith', 'Brendan Fehr', 'Izabella Miko', 'Johnathon Schaech']",J.S. Cardone,"['full moon', 'poster', 'hitchhiker', 'homoeroticism', 'newspaper headline']",90,"['Action', 'Adventure', 'Horror', 'Thriller']","['Screen Gems', 'Sony Pictures Entertainment', 'Egmont Film', 'Columbia TriStar Home Entertainment']",2001-04-27,17,4.6,2001,6157440.58346921,0.0
35583,0.18527,0,0,The Lost Battalion,"['Ricky Schroder', 'Phil McKee', 'Jamie Harris', 'Jay Rodan', 'Adam James']",Russell Mulcahy,"['world war i', 'war', 'combat']",92,"['History', 'Drama', 'War']",['Unknown'],2001-12-02,16,6.0,2001,0.0,0.0
20309,0.173806,25000000,0,Say It Isn't So,"['Chris Klein', 'Heather Graham', 'Orlando Jones', 'Sally Field', 'Richard Jenkins']",J.B. Rogers,['Unknown'],95,"['Comedy', 'Romance']",['20th Century Fox'],2001-03-12,21,5.1,2001,30787202.917346,0.0
9683,0.169845,0,0,Bubble Boy,"['Jake Gyllenhaal', 'Swoosie Kurtz', 'Marley Shelton', 'Danny Trejo', 'John Carroll Lynch']",Blair Hayes,"['lovesickness', 'niagara falls', 'crush', 'youth', 'illness']",84,"['Adventure', 'Comedy', 'Drama', 'Romance']",['Touchstone Pictures'],2001-08-24,73,4.6,2001,0.0,0.0
200813,0.114027,0,0,The Blue Planet,['David Attenborough'],Alastair Fothergill,['wild sea'],400,['Documentary'],['BBC Films'],2001-09-12,22,6.9,2001,0.0,0.0
12900,0.168793,0,0,Conspiracy,"['Kenneth Branagh', 'Stanley Tucci', 'Colin Firth', 'Ian McNeice', 'Brendan Coyle']",Frank Pierson,"['war crimes', 'holocaust', 'jew persecution', 'nazis']",96,"['Drama', 'History', 'TV Movie']",['BBC Films'],2001-05-19,31,6.3,2001,0.0,0.0
36269,0.150233999999999,0,0,Winning London,"['Mary-Kate Olsen', 'Ashley Olsen', 'Brandon Tyler', 'Jesse Spencer', 'Rachel Roth']",Craig Shapiro,"['london', 'competition', 'travel', 'twins', 'teenager']",93,"['Comedy', 'Family']",['Unknown'],2001-03-27,27,5.7,2001,0.0,0.0
43575,0.149414,0,0,Rudolph the Red-Nosed Reindeer & the Island of Misfit Toys,"['Rick Moranis', 'Kathleen Barr', 'Jamie Lee Curtis']",William R. Kowalchuk Jr.,['Unknown'],74,"['Animation', 'Family']",['Unknown'],2001-10-14,11,6.0,2001,0.0,0.0
1282,0.138860999999999,0,0,Dogtown and Z-Boys,"['Sean Penn', 'Jay Adams', 'Henry Rollins', 'Steve Caballero', 'Tony Hawk']",Stacy Peralta,"['skateboarding', 'independent film']",91,['Documentary'],"['Agi Orsi Productions', 'Vans Off the Wall']",2001-01-18,28,6.7,2001,0.0,0.0
27834,0.133455,0,0,CQ,"['Jeremy Davies', 'Angela Lindvall', 'Ã‰lodie Bouchez', 'GÃ©rard Depardieu', 'Giancarlo Giannini']",Roman Coppola,['Unknown'],88,"['Comedy', 'Drama', 'Science Fiction']",['United Artists'],2001-05-12,13,5.9,2001,0.0,0.0
26475,0.19853,0,0,The Anniversary Party,"['Alan Cumming', 'Jennifer Jason Leigh', 'John Benjamin Hickey', 'Parker Posey', 'Phoebe Cates']",Alan Cumming|Jennifer Jason Leigh,"['infidelity', 'ecstasy', 'party', 'independent film', 'woman director']",115,"['Comedy', 'Drama']","['Fine Line Features', 'Ghoulardi Film Company', 'Pas de Quoi']",2001-05-15,11,5.6,2001,0.0,0.0
57892,0.130018,0,0,Vizontele,"['YÄ±lmaz ErdoÄŸan', 'Demet Akbag', 'Altan Erkekli', 'Cem YÄ±lmaz', 'Åžafak Sezer']",YÄ±lmaz ErdoÄŸan,['Unknown'],110,['Unknown'],['Unknown'],2001-02-02,12,7.2,2001,0.0,0.0
14033,0.116784,0,0,Soul Survivors,"['Eliza Dushku', 'Melissa Sagemiller', 'Wes Bentley', 'Casey Affleck', 'Angela Featherstone']",Stephen Carpenter,['Unknown'],84,"['Drama', 'Horror', 'Mystery', 'Thriller']",['Unknown'],2001-09-06,21,4.5,2001,0.0,0.0
10836,0.115221,4800000,0,Dagon,"['Ezra Godden', 'Francisco Rabal', 'Raquel MeroÃ±o', 'Macarena GÃ³mez', 'Brendan Price']",Stuart Gordon,"['spain', 'brother sister relationship', 'dream', 'mutant', 'octopus']",95,"['Fantasy', 'Horror', 'Thriller']",['Unknown'],2001-10-12,23,6.1,2001,5911142.96013044,0.0
21997,0.115051,0,0,In the Time of the Butterflies,"['Salma Hayek', 'Edward James Olmos', 'MÃ\xada Maestro', 'DemiÃ¡n Bichir', 'Pilar Padilla']",Mariano Barroso,"['government', 'dictatorship', 'butterfly', 'dominican republic']",95,"['TV Movie', 'Thriller', 'Drama', 'History', 'Romance']","['Ventanarosa Productions', 'Metro-Goldwyn-Mayer (MGM)', 'Phoenix Pictures', 'Showtime Networks', 'Producciones Amaranta']",2001-10-21,10,6.1,2001,0.0,0.0
34205,0.114896,0,0,Halloweentown II: Kalabar's Revenge,"['Kimberly J. Brown', 'Debbie Reynolds', 'Daniel Kountz', 'Judith Hoag', 'Phillip Van Dyke']",Mary Lambert,"['witch', 'magic', 'sequel', 'warlock', 'disney channel']",81,"['Adventure', 'Family', 'Fantasy', 'TV Movie']",['Just Singer Entertainment'],2001-10-12,38,6.0,2001,0.0,0.0
25753,0.108157,0,0,Children of the Corn: Revelation,"['Claudette Mink', 'Kyle Cassie', 'Michael Ironside', 'Troy Yorke', 'Michael Rogers']",Guy Magar,['Unknown'],82,"['Horror', 'Thriller']",['Neo Art & Logic'],2001-10-09,10,4.3,2001,0.0,0.0
35703,0.200262,0,0,Holiday in the Sun,"['Mary-Kate Olsen', 'Ashley Olsen', 'Austin Nichols', 'Megan Fox', 'Ben Easter']",Steve Purcell,"['exotic island', 'twin sister', 'smuggling', 'vacation', 'artifact']",87,"['Action', 'Adventure', 'Comedy', 'Family']","['Dualstar Entertainment Group', 'Dualstar Productions']",2001-11-10,17,5.6,2001,0.0,0.0
35831,0.100277,0,0,BelphÃ©gor - Le fantÃ´me du Louvre,"['Sophie Marceau', 'Michel Serrault', 'FrÃ©dÃ©ric Diefenthal', 'Julie Christie']",Jean-Paul SalomÃ©,"['mummy', 'mumie']",97,"['Fantasy', 'Science Fiction']",['Mars Distribution'],2001-04-04,16,4.0,2001,0.0,0.0
17612,0.097715,0,0,Lost and Delirious,"['Piper Perabo', 'Jessica ParÃ©', 'Mischa Barton', 'Jackie Burroughs', 'Mimi Kuzyk']",LÃ©a Pool,"['sex', 'based on novel', 'roommate', 'identity', 'secret']",103,"['Drama', 'Romance']","['CitÃ©-AmÃ©rique', 'Dummett Films']",2001-01-21,55,6.8,2001,0.0,0.0
3003,0.080857,0,0,The Lost World,"['Bob Hoskins', 'James Fox', 'Tom Ward', 'Matthew Rhys', 'Elaine Cassidy']",Stuart Orme,"['based on novel', 'dinosaur', 'sir arthur conan doyle', 'lost continent']",150,"['Adventure', 'Fantasy', 'Science Fiction']","['BBC', 'A&E Television Networks', 'RTL']",2001-12-25,11,6.4,2001,0.0,0.0
15098,0.07442,0,0,Manic,"['Joseph Gordon-Levitt', 'Don Cheadle', 'Elden Henson', 'Cody Lightning', 'Sara Rivas']",Jordan Melamed,['independent film'],100,['Drama'],['Unknown'],2001-01-27,10,6.6,2001,0.0,0.0
107548,0.047972,0,0,Chori Chori Chupke Chupke,"['Salman Khan', 'Preity Zinta', 'Rani Mukerji', 'Amrish Puri', 'Dalip Tahil']",Abbas Alibhai Burmawalla|Mastan Alibhai Burmawalla,['musical'],155,"['Romance', 'Drama', 'Foreign']",['Unknown'],2001-03-09,10,5.5,2001,0.0,0.0
46004,0.0619169999999999,0,0,The Luck of the Irish,"['Ryan Merriman', 'Alexis Lopez', 'Timothy Omundson', 'Charles Halford', 'Henry Gibson']",Paul Hoen,['Unknown'],86,"['TV Movie', 'Comedy', 'Family', 'Adventure']",['Unknown'],2001-03-09,14,5.3,2001,0.0,0.0
